"","V1","V2","V3","V4"
"25988",32,25988,1380000,0.0601841
"25989",32,25989,1390000,0.268278
"25990",32,25990,1400000,0.111086
"25991",32,25991,1410000,0.0695878
"25992",32,25992,1420000,0.0813101
"25993",32,25993,1430000,0.181915
"25994",32,25994,1440000,0.236551
"25995",32,25995,1450000,0.240788
"25996",32,25996,1460000,0.101911
"25997",32,25997,1470000,0.174285
"25998",32,25998,1480000,0.216141
"25999",32,25999,1490000,0.163697
"26000",32,26000,1500000,0.196685
"26001",32,26001,1510000,0.264665
"26002",32,26002,1530000,0.0109776
"26003",32,26003,1540000,0.202753
"26004",32,26004,1550000,0.0205429
"26005",32,26005,1560000,0.0877568
"26006",32,26006,1570000,0.17629
"26007",32,26007,1580000,0.282432
"26008",32,26008,1590000,0.0437974
"26009",32,26009,1610000,0.193123
"26010",32,26010,1620000,0.228414
"26011",32,26011,1630000,0.190013
"26012",32,26012,1640000,0.284032
"26013",32,26013,1650000,0.269395
"26014",32,26014,1660000,0.28625
"26015",32,26015,1670000,0.152229
"26016",32,26016,1680000,0.00310497
"26017",32,26017,1690000,0.111347
"26018",32,26018,1700000,0.148976
"26019",32,26019,1710000,0.324786
"26020",32,26020,1720000,0.170835
"26021",32,26021,1730000,0.196101
"26022",32,26022,1740000,0.138328
"26023",32,26023,1750000,0.146345
"26024",32,26024,1760000,0.197013
"26025",32,26025,1770000,0.273346
"26026",32,26026,1780000,0.289326
"26027",32,26027,1790000,0.417823
"26028",32,26028,1800000,0.287496
"26029",32,26029,1810000,0.0877815
"26030",32,26030,1820000,0.214022
"26031",32,26031,1830000,0.256299
"26032",32,26032,1840000,0.2106
"26033",32,26033,1850000,0.110583
"26034",32,26034,1860000,0.110219
"26035",32,26035,1870000,0.0938648
"26036",32,26036,1880000,0.252866
"26037",32,26037,1890000,0.284559
"26038",32,26038,1900000,0.245642
"26039",32,26039,1910000,0.308583
"26040",32,26040,1920000,0.13863
"26041",32,26041,1930000,0.170076
"26042",32,26042,1940000,0.141903
"26043",32,26043,1950000,0.305676
"26044",32,26044,1960000,0.222701
"26045",32,26045,1970000,0.0597266
"26046",32,26046,1980000,0.19352
"26047",32,26047,1990000,0.249921
"26048",32,26048,2000000,0.164917
"26049",32,26049,2010000,0.164498
"26050",32,26050,2020000,0.0122991
"26051",32,26051,2030000,0.141459
"26052",32,26052,2040000,0.153793
"26053",32,26053,2050000,0.460826
"26054",32,26054,2060000,0.210437
"26055",32,26055,2070000,0.0590931
"26056",32,26056,2080000,0.107848
"26057",32,26057,2090000,0.0399859
"26058",32,26058,2100000,0.0752677
"26059",32,26059,2110000,0.0305154
"26060",32,26060,2120000,0.184464
"26061",32,26061,2130000,0.207188
"26062",32,26062,2140000,0.116993
"26063",32,26063,2150000,0.102891
"26064",32,26064,2160000,0.0189525
"26065",32,26065,2170000,0.378196
"26066",32,26066,2180000,0.462593
"26067",32,26067,2190000,0.114461
"26068",32,26068,2200000,0.21602
"26069",32,26069,2210000,0.268467
"26070",32,26070,2220000,0.0731992
"26071",32,26071,2230000,0.134467
"26072",32,26072,2240000,0.3084
"26073",32,26073,2250000,0.111035
"26074",32,26074,2260000,0.127245
"26075",32,26075,2270000,0.0441698
"26076",32,26076,2280000,0.096462
"26077",32,26077,2290000,0.120571
"26078",32,26078,2300000,0.0686335
"26079",32,26079,2310000,0.19142
"26080",32,26080,2320000,0.0986836
"26081",32,26081,2330000,0.0999599
"26082",32,26082,2340000,0.191788
"26083",32,26083,2350000,0.0545504
"26084",32,26084,2360000,0.107601
"26085",32,26085,2370000,0.1255
"26086",32,26086,2380000,0.17798
"26087",32,26087,2390000,0.158779
"26088",32,26088,2400000,0.276397
"26089",32,26089,2410000,0.271754
"26090",32,26090,2420000,0.159779
"26091",32,26091,2430000,0.0813086
"26092",32,26092,2440000,0.314568
"26093",32,26093,2450000,0.14648
"26094",32,26094,2460000,0.20561
"26095",32,26095,2470000,0.185841
"26096",32,26096,2490000,0.36911
"26097",32,26097,2500000,0.225854
"26098",32,26098,2510000,0.1975
"26099",32,26099,2520000,0.0347196
"26100",32,26100,2530000,0.294807
"26101",32,26101,2540000,0.0464531
"26102",32,26102,2550000,0.123199
"26103",32,26103,2560000,0.0817115
"26104",32,26104,2570000,0.0790157
"26105",32,26105,2580000,0.279636
"26106",32,26106,2590000,0.0497925
"26107",32,26107,2610000,0.194439
"26108",32,26108,2620000,0.12098
"26109",32,26109,2630000,0.325032
"26110",32,26110,2640000,0.216676
"26111",32,26111,2650000,0.12183
"26112",32,26112,2660000,0.206468
"26113",32,26113,2670000,0.250727
"26114",32,26114,2680000,0.167017
"26115",32,26115,2690000,0.151282
"26116",32,26116,2700000,0.2205
"26117",32,26117,2710000,0.197391
"26118",32,26118,2720000,0.265787
"26119",32,26119,2730000,0.0937782
"26120",32,26120,2740000,0.0677566
"26121",32,26121,2750000,0.117
"26122",32,26122,2760000,0.471853
"26123",32,26123,2770000,0.0907039
"26124",32,26124,2780000,0.293843
"26125",32,26125,2790000,0.0462864
"26126",32,26126,2800000,0.211777
"26127",32,26127,2810000,0.275651
"26128",32,26128,2820000,0.155408
"26129",32,26129,2830000,0.137365
"26130",32,26130,2840000,0.170112
"26131",32,26131,2850000,0.136813
"26132",32,26132,2860000,0.184765
"26133",32,26133,2870000,0.146544
"26134",32,26134,2880000,0.207238
"26135",32,26135,2890000,0.221077
"26136",32,26136,2900000,0.0809675
"26137",32,26137,2910000,0.22713
"26138",32,26138,2920000,0.252245
"26139",32,26139,2930000,0.226272
"26140",32,26140,2940000,0.263903
"26141",32,26141,2950000,0.183756
"26142",32,26142,2960000,0.0604039
"26143",32,26143,2970000,0.198977
"26144",32,26144,2980000,0.232668
"26145",32,26145,2990000,0.212924
"26146",32,26146,3000000,0.170579
"26147",32,26147,3010000,0.26936
"26148",32,26148,3020000,0.29321
"26149",32,26149,3030000,0.260015
"26150",32,26150,3040000,0.216956
"26151",32,26151,3050000,0.2719
"26152",32,26152,3060000,0.358657
"26153",32,26153,3070000,0.261876
"26154",32,26154,3080000,0.262466
"26155",32,26155,3090000,0.337542
"26156",32,26156,3100000,0.230322
"26157",32,26157,3110000,0.309635
"26158",32,26158,3120000,0.265803
"26159",32,26159,3130000,0.290323
"26160",32,26160,3140000,0.456608
"26161",32,26161,3150000,0.116352
"26162",32,26162,3160000,0.113772
"26163",32,26163,3170000,0.141689
"26164",32,26164,3180000,0.407674
"26165",32,26165,3190000,0.460234
"26166",32,26166,3200000,0.211435
"26167",32,26167,3210000,0.322055
"26168",32,26168,3220000,0.204955
"26169",32,26169,3230000,0.18172
"26170",32,26170,3240000,0.138717
"26171",32,26171,3250000,0.172207
"26172",32,26172,3260000,0.224697
"26173",32,26173,3270000,0.146791
"26174",32,26174,3280000,0.427957
"26175",32,26175,3290000,0.224898
"26176",32,26176,3300000,0.158994
"26177",32,26177,3310000,0.296436
"26178",32,26178,3320000,0.347018
"26179",32,26179,3330000,0.263414
"26180",32,26180,3340000,0.0519122
"26181",32,26181,3350000,0.152854
"26182",32,26182,3360000,0.242008
"26183",32,26183,3370000,0.317315
"26184",32,26184,3380000,0.249121
"26185",32,26185,3390000,0.547413
"26186",32,26186,3400000,0.341518
"26187",32,26187,3410000,0.257664
"26188",32,26188,3420000,0.213508
"26189",32,26189,3430000,0.190396
"26190",32,26190,3440000,0.107662
"26191",32,26191,3450000,0.0153471
"26192",32,26192,3460000,0.223753
"26193",32,26193,3470000,0.130771
"26194",32,26194,3480000,0.230865
"26195",32,26195,3490000,0.175918
"26196",32,26196,3500000,0.150871
"26197",32,26197,3510000,0.289071
"26198",32,26198,3520000,0.191506
"26199",32,26199,3530000,0.285077
"26200",32,26200,3540000,0.148391
"26201",32,26201,3550000,0.123759
"26202",32,26202,3560000,0.13719
"26203",32,26203,3570000,0.0840334
"26204",32,26204,3580000,0.11182
"26205",32,26205,3590000,0.163082
"26206",32,26206,3600000,0.225614
"26207",32,26207,3610000,0.172282
"26208",32,26208,3620000,0.0587626
"26209",32,26209,3650000,0.0669699
"26210",32,26210,3670000,0.184287
"26211",32,26211,3680000,0.2141
"26212",32,26212,3690000,0.283434
"26213",32,26213,3700000,0.18344
"26214",32,26214,3710000,0.187651
"26215",32,26215,3720000,0.250853
"26216",32,26216,3730000,0.129084
"26217",32,26217,3740000,0.0265936
"26218",32,26218,3750000,0.180198
"26219",32,26219,3760000,0.262513
"26220",32,26220,3770000,0.194472
"26221",32,26221,3780000,0.224198
"26222",32,26222,3790000,0.0863273
"26223",32,26223,3800000,0.15099
"26224",32,26224,3810000,0.305899
"26225",32,26225,3820000,0.177484
"26226",32,26226,3830000,0.107188
"26227",32,26227,3840000,0.01497
"26228",32,26228,3850000,0.0613832
"26229",32,26229,3860000,0.336798
"26230",32,26230,3870000,0.147289
"26231",32,26231,3900000,0.191186
"26232",32,26232,3910000,0.253541
"26233",32,26233,3920000,0.111594
"26234",32,26234,3930000,0.0496545
"26235",32,26235,3940000,0.0523267
"26236",32,26236,3950000,0.106738
"26237",32,26237,3970000,0.0126296
"26238",32,26238,3980000,0.0279054
"26239",32,26239,3990000,0.152532
"26240",32,26240,4000000,0.05873
"26241",32,26241,4010000,0.174203
"26242",32,26242,4020000,0.250362
"26243",32,26243,4030000,0.062697
"26244",32,26244,4040000,0.043393
"26245",32,26245,4050000,0.015444
"26246",32,26246,4060000,0.162832
"26247",32,26247,4070000,0.106733
"26248",32,26248,4080000,0.151278
"26249",32,26249,4090000,0.307457
"26250",32,26250,4100000,0.101013
"26251",32,26251,4110000,0.022849
"26252",32,26252,4120000,0.151879
"26253",32,26253,4130000,0.135788
"26254",32,26254,4140000,0.374763
"26255",32,26255,4150000,0.208952
"26256",32,26256,4160000,0.368031
"26257",32,26257,4170000,0.349148
"26258",32,26258,4180000,0.344559
"26259",32,26259,4190000,0.165924
"26260",32,26260,4200000,0.217347
"26261",32,26261,4210000,0.0624746
"26262",32,26262,4220000,0.159528
"26263",32,26263,4230000,0.137385
"26264",32,26264,4240000,0.133914
"26265",32,26265,4250000,0.192269
"26266",32,26266,4270000,0.151535
"26267",32,26267,4280000,0.128514
"26268",32,26268,4290000,0.145597
"26269",32,26269,4300000,0.292584
"26270",32,26270,4310000,0.154975
"26271",32,26271,4320000,0.162338
"26272",32,26272,4330000,0.275965
"26273",32,26273,4340000,0.0797326
"26274",32,26274,4350000,0.167146
"26275",32,26275,4360000,0.0920902
"26276",32,26276,4370000,0.158733
"26277",32,26277,4380000,0.242636
"26278",32,26278,4390000,0.141132
"26279",32,26279,4400000,0.0726735
"26280",32,26280,4410000,0.0633546
"26281",32,26281,4420000,0.0521076
"26282",32,26282,4430000,0.115364
"26283",32,26283,4440000,0.108072
"26284",32,26284,4450000,0.113289
"26285",32,26285,4460000,0.0525981
"26286",32,26286,4470000,0.084306
"26287",32,26287,4480000,0.0982594
"26288",32,26288,4490000,0.135157
"26289",32,26289,4500000,0.169465
"26290",32,26290,4510000,0.250301
"26291",32,26291,4520000,0.135881
"26292",32,26292,4540000,0.165815
"26293",32,26293,4550000,0.101882
"26294",32,26294,4560000,0.184576
"26295",32,26295,4570000,0.224271
"26296",32,26296,4580000,0.355135
"26297",32,26297,4590000,0.319285
"26298",32,26298,4600000,0.280017
"26299",32,26299,4620000,0.0743429
"26300",32,26300,4630000,0.18824
"26301",32,26301,4640000,0.200878
"26302",32,26302,4650000,0.00211041
"26303",32,26303,4660000,0.0386428
"26304",32,26304,4670000,0.0885469
"26305",32,26305,4680000,0.175318
"26306",32,26306,4690000,0.366879
"26307",32,26307,4700000,0.205964
"26308",32,26308,4710000,0.207609
"26309",32,26309,4720000,0.0566384
"26310",32,26310,4730000,0.220853
"26311",32,26311,4740000,0.276177
"26312",32,26312,4750000,0.209561
"26313",32,26313,4760000,0.210651
"26314",32,26314,4780000,0.0673747
"26315",32,26315,4790000,0.200562
"26316",32,26316,4800000,0.0744206
"26317",32,26317,4810000,0.192046
"26318",32,26318,4820000,0.132505
"26319",32,26319,4830000,0.120435
"26320",32,26320,4840000,0.0754804
"26321",32,26321,4850000,0.108528
"26322",32,26322,4860000,0.138163
"26323",32,26323,4870000,0.18629
"26324",32,26324,4880000,0.059869
"26325",32,26325,4890000,0.0699864
"26326",32,26326,4900000,0.123345
"26327",32,26327,4910000,0.101944
"26328",32,26328,4920000,0.0643607
"26329",32,26329,4930000,0.132237
"26330",32,26330,4940000,0.288663
"26331",32,26331,4950000,0.0881528
"26332",32,26332,4960000,0.190751
"26333",32,26333,4970000,0.209947
"26334",32,26334,4980000,0.0113454
"26335",32,26335,4990000,0.047507
"26336",32,26336,5000000,0.161278
"26337",32,26337,5010000,0.155257
"26338",32,26338,5020000,0.279628
"26339",32,26339,5030000,0.217566
"26340",32,26340,5040000,0.271862
"26341",32,26341,5050000,0.138837
"26342",32,26342,5060000,0.218197
"26343",32,26343,5080000,0.101842
"26344",32,26344,5090000,0.122403
"26345",32,26345,5100000,0.142005
"26346",32,26346,5110000,0.100158
"26347",32,26347,5120000,0.057135
"26348",32,26348,5130000,0.0390931
"26349",32,26349,5140000,0.198779
"26350",32,26350,5150000,0.141264
"26351",32,26351,5160000,0.235877
"26352",32,26352,5170000,0.243025
"26353",32,26353,5180000,0.149035
"26354",32,26354,5190000,0.148113
"26355",32,26355,5210000,0.119217
"26356",32,26356,5220000,0.11622
"26357",32,26357,5240000,0.00650729
"26358",32,26358,5250000,0.2033
"26359",32,26359,5260000,0.0313181
"26360",32,26360,5280000,0.0384407
"26361",32,26361,5290000,0.126717
"26362",32,26362,5300000,0.134987
"26363",32,26363,5310000,0.0993174
"26364",32,26364,5320000,0.150045
"26365",32,26365,5330000,0.0625808
"26366",32,26366,5340000,0.142253
"26367",32,26367,5350000,0.0874517
"26368",32,26368,5360000,0.167732
"26369",32,26369,5370000,0.00881317
"26370",32,26370,5380000,0.171885
"26371",32,26371,5390000,0.163745
"26372",32,26372,5400000,0.136607
"26373",32,26373,5410000,0.0868071
"26374",32,26374,5420000,0.12945
"26375",32,26375,5430000,0.154435
"26376",32,26376,5440000,0.0937893
"26377",32,26377,5450000,0.119204
"26378",32,26378,5460000,0.100314
"26379",32,26379,5470000,0.206397
"26380",32,26380,5480000,0.0917471
"26381",32,26381,5490000,0.145066
"26382",32,26382,5500000,0.194979
"26383",32,26383,5510000,0.112841
"26384",32,26384,5520000,0.262422
"26385",32,26385,5530000,0.238835
"26386",32,26386,5540000,0.245959
"26387",32,26387,5550000,0.270235
"26388",32,26388,5560000,0.0892965
"26389",32,26389,5570000,0.200432
"26390",32,26390,5580000,0.122731
"26391",32,26391,5590000,0.172537
"26392",32,26392,5600000,0.135653
"26393",32,26393,5610000,0.136412
"26394",32,26394,5620000,0.151671
"26395",32,26395,5630000,0.0751267
"26396",32,26396,5640000,0.0413273
"26397",32,26397,5650000,0.0625215
"26398",32,26398,5660000,0.162071
"26399",32,26399,5670000,0.0607447
"26400",32,26400,5680000,0.204893
"26401",32,26401,5690000,0.112351
"26402",32,26402,5700000,0.0436988
"26403",32,26403,5710000,0.121475
"26404",32,26404,5720000,0.0352626
"26405",32,26405,5730000,0.316483
"26406",32,26406,5740000,0.0502183
"26407",32,26407,5750000,0.0881736
"26408",32,26408,5760000,0.174329
"26409",32,26409,5770000,0.118183
"26410",32,26410,5780000,0.0917546
"26411",32,26411,5790000,0.149349
"26412",32,26412,5800000,0.202866
"26413",32,26413,5810000,0.162338
"26414",32,26414,5830000,0.0412466
"26415",32,26415,5840000,0.0868315
"26416",32,26416,5850000,0.0738805
"26417",32,26417,5860000,0.144464
"26418",32,26418,5870000,0.166809
"26419",32,26419,5880000,0.31787
"26420",32,26420,5900000,0.199059
"26421",32,26421,5910000,0.175422
"26422",32,26422,5920000,0.17442
"26423",32,26423,5930000,0.218461
"26424",32,26424,5940000,0.138092
"26425",32,26425,5950000,0.235792
"26426",32,26426,5970000,0.356809
"26427",32,26427,5980000,0.19964
"26428",32,26428,5990000,0.172813
"26429",32,26429,6000000,0.0838068
"26430",32,26430,6010000,0.149652
"26431",32,26431,6020000,0.0780847
"26432",32,26432,6030000,0.228864
"26433",32,26433,6040000,0.114619
"26434",32,26434,6050000,0.142345
"26435",32,26435,6060000,0.0868959
"26436",32,26436,6070000,0.0847964
"26437",32,26437,6080000,0.14085
"26438",32,26438,6100000,0.0535055
"26439",32,26439,6110000,0.145078
"26440",32,26440,6120000,0.190343
"26441",32,26441,6130000,0.0616257
"26442",32,26442,6140000,0.0966877
"26443",32,26443,6150000,0.196211
"26444",32,26444,6160000,0.131877
"26445",32,26445,6170000,0.0603337
"26446",32,26446,6180000,0.186811
"26447",32,26447,6190000,0.296193
"26448",32,26448,6200000,0.0955631
"26449",33,26449,10000,0.266737
"26450",33,26450,20000,0.219428
"26451",33,26451,80000,0.169027
"26452",33,26452,100000,0.138509
"26453",33,26453,120000,0.274881
"26454",33,26454,130000,0.254069
"26455",33,26455,140000,0.269513
"26456",33,26456,150000,0.237217
"26457",33,26457,160000,0.228606
"26458",33,26458,170000,0.176785
"26459",33,26459,180000,0.0485566
"26460",33,26460,190000,0.128013
"26461",33,26461,210000,0.0758855
"26462",33,26462,230000,0.202113
"26463",33,26463,240000,0.0656057
"26464",33,26464,250000,0.209793
"26465",33,26465,260000,0.225189
"26466",33,26466,270000,0.10387
"26467",33,26467,280000,0.212873
"26468",33,26468,290000,0.20761
"26469",33,26469,300000,0.158075
"26470",33,26470,310000,0.279823
"26471",33,26471,330000,0.184656
"26472",33,26472,340000,0.100498
"26473",33,26473,350000,0.111001
"26474",33,26474,360000,0.230888
"26475",33,26475,370000,0.151167
"26476",33,26476,380000,0.150556
"26477",33,26477,390000,0.231058
"26478",33,26478,400000,0.0192294
"26479",33,26479,410000,0.178498
"26480",33,26480,420000,0.18039
"26481",33,26481,430000,0.0717997
"26482",33,26482,440000,0.281839
"26483",33,26483,450000,0.1202
"26484",33,26484,460000,0.147745
"26485",33,26485,470000,0.14886
"26486",33,26486,480000,0.139703
"26487",33,26487,490000,0.0674839
"26488",33,26488,500000,0.112784
"26489",33,26489,520000,0.186082
"26490",33,26490,530000,0.466884
"26491",33,26491,540000,0.739666
"26492",33,26492,550000,0.457266
"26493",33,26493,560000,0.342422
"26494",33,26494,570000,0.200196
"26495",33,26495,580000,0.378404
"26496",33,26496,590000,0.174544
"26497",33,26497,600000,0.524213
"26498",33,26498,610000,0.261003
"26499",33,26499,620000,0.164586
"26500",33,26500,630000,0.136716
"26501",33,26501,650000,0.0743927
"26502",33,26502,670000,0.0968689
"26503",33,26503,680000,0.0829716
"26504",33,26504,690000,0.197697
"26505",33,26505,700000,0.0778268
"26506",33,26506,710000,0.203083
"26507",33,26507,720000,0.21431
"26508",33,26508,730000,0.15408
"26509",33,26509,750000,0.0842696
"26510",33,26510,760000,0.225067
"26511",33,26511,770000,0.223173
"26512",33,26512,780000,0.168435
"26513",33,26513,800000,0.248185
"26514",33,26514,810000,0.260856
"26515",33,26515,820000,0.186946
"26516",33,26516,830000,0.206218
"26517",33,26517,840000,0.233819
"26518",33,26518,850000,0.120897
"26519",33,26519,860000,0.312351
"26520",33,26520,870000,0.158867
"26521",33,26521,880000,0.220202
"26522",33,26522,890000,0.19728
"26523",33,26523,900000,0.241511
"26524",33,26524,910000,0.360873
"26525",33,26525,920000,0.361311
"26526",33,26526,930000,0.260986
"26527",33,26527,940000,0.235557
"26528",33,26528,950000,0.364067
"26529",33,26529,960000,0.316162
"26530",33,26530,970000,0.281114
"26531",33,26531,980000,0.297973
"26532",33,26532,990000,0.232787
"26533",33,26533,1000000,0.235546
"26534",33,26534,1010000,0.293147
"26535",33,26535,1020000,0.272617
"26536",33,26536,1030000,0.305486
"26537",33,26537,1040000,0.301895
"26538",33,26538,1050000,0.239631
"26539",33,26539,1060000,0.266136
"26540",33,26540,1070000,0.220255
"26541",33,26541,1090000,0.294196
"26542",33,26542,1100000,0.234185
"26543",33,26543,1110000,0.216249
"26544",33,26544,1120000,0.264195
"26545",33,26545,1130000,0.319661
"26546",33,26546,1140000,0.290927
"26547",33,26547,1150000,0.321276
"26548",33,26548,1160000,0.0797186
"26549",33,26549,1170000,0.431753
"26550",33,26550,1180000,0.176044
"26551",33,26551,1190000,0.156037
"26552",33,26552,1200000,0.036902
"26553",33,26553,1210000,0.188538
"26554",33,26554,1220000,0.202882
"26555",33,26555,1230000,0.256694
"26556",33,26556,1240000,0.0825578
"26557",33,26557,1250000,0.136893
"26558",33,26558,1260000,0.121694
"26559",33,26559,1270000,0.183545
"26560",33,26560,1300000,0.174036
"26561",33,26561,1310000,0.151855
"26562",33,26562,1320000,0.181278
"26563",33,26563,1370000,0.1756
"26564",33,26564,1380000,0.185823
"26565",33,26565,1400000,0.106687
"26566",33,26566,1410000,0.156897
"26567",33,26567,1420000,0.122796
"26568",33,26568,1430000,0.163548
"26569",33,26569,1440000,0.160891
"26570",33,26570,1450000,0.186435
"26571",33,26571,1460000,0.267557
"26572",33,26572,1470000,0.223856
"26573",33,26573,1480000,0.144285
"26574",33,26574,1490000,0.196851
"26575",33,26575,1500000,0.187413
"26576",33,26576,1510000,0.27674
"26577",33,26577,1520000,0.23005
"26578",33,26578,1530000,0.165456
"26579",33,26579,1540000,0.320974
"26580",33,26580,1550000,0.153252
"26581",33,26581,1560000,0.168663
"26582",33,26582,1570000,0.15449
"26583",33,26583,1580000,0.163382
"26584",33,26584,1590000,0.183131
"26585",33,26585,1600000,0.253166
"26586",33,26586,1610000,0.199962
"26587",33,26587,1620000,0.167383
"26588",33,26588,1630000,0.178704
"26589",33,26589,1640000,0.198599
"26590",33,26590,1650000,0.232128
"26591",33,26591,1660000,0.0735735
"26592",33,26592,1670000,0.122604
"26593",33,26593,1680000,0.279153
"26594",33,26594,1690000,0.134505
"26595",33,26595,1700000,0.167451
"26596",33,26596,1710000,0.0824468
"26597",33,26597,1730000,0.154946
"26598",33,26598,1740000,0.174435
"26599",33,26599,1750000,0.221059
"26600",33,26600,1760000,0.342354
"26601",33,26601,1770000,0.159453
"26602",33,26602,1780000,0.132904
"26603",33,26603,1800000,0.194607
"26604",33,26604,1810000,0.344479
"26605",33,26605,1820000,0.283139
"26606",33,26606,1830000,0.412118
"26607",33,26607,1840000,0.193707
"26608",33,26608,1850000,0.162606
"26609",33,26609,1870000,0.132379
"26610",33,26610,1880000,0.224112
"26611",33,26611,1900000,0.227694
"26612",33,26612,1910000,0.262653
"26613",33,26613,1930000,0.40218
"26614",33,26614,1960000,0.198838
"26615",33,26615,1980000,0.534519
"26616",33,26616,1990000,0.352069
"26617",33,26617,2010000,0.258297
"26618",33,26618,2020000,0.288022
"26619",33,26619,2030000,0.287042
"26620",33,26620,2040000,0.108725
"26621",33,26621,2050000,0.127899
"26622",33,26622,2060000,0.0979955
"26623",33,26623,2070000,0.314788
"26624",33,26624,2080000,0.170238
"26625",33,26625,2090000,0.107744
"26626",33,26626,2100000,0.132952
"26627",33,26627,2110000,0.115966
"26628",33,26628,2120000,0.433233
"26629",33,26629,2130000,0.174791
"26630",33,26630,2150000,0.315182
"26631",33,26631,2160000,0.416095
"26632",33,26632,2170000,0.198139
"26633",33,26633,2180000,0.116243
"26634",33,26634,2190000,0.29305
"26635",33,26635,2200000,0.110971
"26636",33,26636,2210000,0.290921
"26637",33,26637,2220000,0.0733916
"26638",33,26638,2230000,0.294963
"26639",33,26639,2240000,0.228023
"26640",33,26640,2250000,0.284749
"26641",33,26641,2260000,0.349361
"26642",33,26642,2270000,0.234909
"26643",33,26643,2280000,0.144553
"26644",33,26644,2300000,0.0755992
"26645",33,26645,2310000,0.289444
"26646",33,26646,2320000,0.289144
"26647",33,26647,2330000,0.261367
"26648",33,26648,2340000,0.246435
"26649",33,26649,2370000,0.430616
"26650",33,26650,2380000,0.344041
"26651",33,26651,2390000,0.419072
"26652",33,26652,2400000,0.385985
"26653",33,26653,2410000,0.348043
"26654",33,26654,2420000,0.325779
"26655",33,26655,2430000,0.278873
"26656",33,26656,2440000,0.318448
"26657",33,26657,2450000,0.433642
"26658",33,26658,2460000,0.328509
"26659",33,26659,2470000,0.269282
"26660",33,26660,2480000,0.244611
"26661",33,26661,2490000,0.28178
"26662",33,26662,2500000,0.259985
"26663",33,26663,2510000,0.488189
"26664",33,26664,2520000,0.296469
"26665",33,26665,2530000,0.50933
"26666",33,26666,2540000,0.233694
"26667",33,26667,2550000,0.296424
"26668",33,26668,2560000,0.276968
"26669",33,26669,2570000,0.356418
"26670",33,26670,2590000,0.275065
"26671",33,26671,2620000,0.244908
"26672",33,26672,2630000,0.232754
"26673",33,26673,2640000,0.733369
"26674",33,26674,2650000,0.234914
"26675",33,26675,2660000,0.179303
"26676",33,26676,2670000,0.379011
"26677",33,26677,2680000,0.288945
"26678",33,26678,2690000,0.0585539
"26679",33,26679,2700000,0.221977
"26680",33,26680,2710000,0.164026
"26681",33,26681,2720000,0.308512
"26682",33,26682,2730000,0.129032
"26683",33,26683,2740000,0.347513
"26684",33,26684,2750000,0.440301
"26685",33,26685,2760000,0.42719
"26686",33,26686,2770000,0.108809
"26687",33,26687,2780000,0.194598
"26688",33,26688,2790000,0.284168
"26689",33,26689,2800000,0.230491
"26690",33,26690,2810000,0.158417
"26691",33,26691,2820000,0.21748
"26692",33,26692,2830000,0.0772865
"26693",33,26693,2850000,0.23617
"26694",33,26694,2860000,0.289368
"26695",33,26695,2870000,0.388335
"26696",33,26696,2880000,0.392627
"26697",33,26697,2890000,0.290193
"26698",33,26698,2900000,0.288007
"26699",33,26699,2910000,0.2244
"26700",33,26700,2920000,0.0934861
"26701",33,26701,2930000,0.164704
"26702",33,26702,2940000,0.200168
"26703",33,26703,2950000,0.308276
"26704",33,26704,2960000,0.21772
"26705",33,26705,2970000,0.225554
"26706",33,26706,2980000,0.286032
"26707",33,26707,3000000,0.161865
"26708",33,26708,3010000,0.234387
"26709",33,26709,3020000,0.391975
"26710",33,26710,3030000,0.125893
"26711",33,26711,3040000,0.301021
"26712",33,26712,3050000,0.285608
"26713",33,26713,3060000,0.202475
"26714",33,26714,3070000,0.139663
"26715",33,26715,3080000,0.298589
"26716",33,26716,3090000,0.468906
"26717",33,26717,3100000,0.456979
"26718",33,26718,3110000,0.445377
"26719",33,26719,3120000,0.283976
"26720",33,26720,3130000,0.273523
"26721",33,26721,3140000,0.269314
"26722",33,26722,3150000,0.221993
"26723",33,26723,3160000,0.363114
"26724",33,26724,3170000,0.20116
"26725",33,26725,3190000,0.29296
"26726",33,26726,3200000,0.281901
"26727",33,26727,3210000,0.324217
"26728",33,26728,3220000,0.102085
"26729",33,26729,3230000,0.0460277
"26730",33,26730,3240000,0.221144
"26731",33,26731,3250000,0.200131
"26732",33,26732,3260000,0.209644
"26733",33,26733,3270000,0.256244
"26734",33,26734,3280000,0.0545663
"26735",33,26735,3290000,0.144963
"26736",33,26736,3300000,0.174569
"26737",33,26737,3310000,0.0609932
"26738",33,26738,3330000,0.251759
"26739",33,26739,3340000,0.326542
"26740",33,26740,3410000,0.247405
"26741",33,26741,3420000,0.327522
"26742",33,26742,3440000,0.181894
"26743",33,26743,3450000,0.151469
"26744",33,26744,3470000,0.123376
"26745",33,26745,3480000,0.160324
"26746",33,26746,3490000,0.205458
"26747",33,26747,3500000,0.239631
"26748",33,26748,3510000,0.334131
"26749",33,26749,3520000,0.197463
"26750",33,26750,3530000,0.219667
"26751",33,26751,3540000,0.493548
"26752",33,26752,3550000,0.370966
"26753",33,26753,3560000,0.344545
"26754",33,26754,3570000,0.354664
"26755",33,26755,3580000,0.325435
"26756",33,26756,3590000,0.129968
"26757",33,26757,3600000,0.409526
"26758",33,26758,3610000,0.422162
"26759",33,26759,3630000,0.197817
"26760",33,26760,3640000,0.179979
"26761",33,26761,3650000,0.302316
